ID,Label,Level,ParentID
E8950_000,Accelerometer,Einzelgruppe,Z8900
E8950_001,Anzeigegeräte mit Messverstärker für Kraftmessung und Wägezellen (außer DMS-Messbrücken 8740),Einzelgruppe,Z8900
E8950_002,Beschleunigungsaufnehmer (außer Körperschallaufnehmer 0040),Einzelgruppe,Z8900
E8950_003,Beschleunigungsmessgeräte (außer Seismometer),Einzelgruppe,Z8900
E8950_004,Biegekraft-Aufnehmer,Einzelgruppe,Z8900
E8950_005,Brems- (Beschleunigungs-) Messgeräte,Einzelgruppe,Z8900
E8950_006,"Druckaufnehmer (Druck-, Kraftmessdosen)",Einzelgruppe,Z8900
E8950_007,Drucktöpfe (Bodendruckmessung),Einzelgruppe,Z8900
E8950_008,Dynamometer,Einzelgruppe,Z8900
E8950_009,Erschütterungsmesser (außer Seismometer 0420),Einzelgruppe,Z8900
E8950_010,"Kraftmessdosen, Kraftaufnehmer",Einzelgruppe,Z8900
E8950_011,"Piezoelektrische, piezoresistive Druckkraftaufnehmer",Einzelgruppe,Z8900
E8950_012,Schwingstärke-Messgeräte (außer 0040),Einzelgruppe,Z8900
E8950_013,Seilzugwaagen,Einzelgruppe,Z8900
E8950_014,Transportstoßmessgeräte,Einzelgruppe,Z8900
E8950_015,Wägezellen (für Zug- und Druckbelastung),Einzelgruppe,Z8900
E8960,"Auswuchtmaschinen, Unwuchtmesseinrichtungen",Einzelgruppe,Z8900
E8970,Kraftmessgeräte (einschl. elektronischem Anzeigegerät),Einzelgruppe,Z8900
E8980_000,Anzeigegeräte (elektronisch) für Drehmoment-Messung (außer DMS-Messbrücken 8740),Einzelgruppe,Z8900
E8980_001,"Indikatoren (Druck, Maschinenleistung)",Einzelgruppe,Z8900
E8980_002,"Leistungsmessgeräte (Maschinenleistung, außer Wattmeter 6440)",Einzelgruppe,Z8900
E8980_003,"Messgeräte für Drehmoment, mechanische Leistung (Messwellen) Anzeigegeräte",Einzelgruppe,Z8900
E8980_004,Messwellen für Drehmomentmessung,Einzelgruppe,Z8900
E8990,Sonstige Messgeräte für Masse und Kraft (außer 8900 -8980),Einzelgruppe,Z8900
E9000,Grundstücke (DIN 276 1.0.),Einzelgruppe,Z9000
E9010,"Erschließung (DIN 276 2.2., außer 9020, 9030, 9070 und 9800-9820)",Einzelgruppe,Z9000
E9020_000,Anlegestellen für Wasserfahrzeuge,Einzelgruppe,Z9000
E9020_001,Boots-Stege,Einzelgruppe,Z9000
E9020_002,Flugplätze,Einzelgruppe,Z9000
E9020_003,"Gleisanlagen, Eisenbahnmaterial (ortsfest)",Einzelgruppe,Z9000
E9020_004,Parkplätze,Einzelgruppe,Z9000
E9020_005,Schienenanlagen,Einzelgruppe,Z9000
E9020_006,Straßen,Einzelgruppe,Z9000
E9020_007,Verkehrsanlagen (DIN 276 5.7.),Einzelgruppe,Z9000
E9020_008,"Verkehrszeichen, -signale",Einzelgruppe,Z9000
E9020_009,Wege,Einzelgruppe,Z9000
E9030_000,"Gartenanlagen, Grünflächen",Einzelgruppe,Z9000
E9030_001,"Geländegestaltung, gärtnerische Anlagen, Sportanlagen",Einzelgruppe,Z9000
E9030_002,Pflanzungen,Einzelgruppe,Z9000
E9030_003,Schwimmbecken,Einzelgruppe,Z9000
E9030_004,"Sportplätze, Sportanlagen",Einzelgruppe,Z9000
E9030_005,"Wasserbecken, Springbrunnen",Einzelgruppe,Z9000
E9040,"Gebäude (mit Wohn- und Arbeitsräumen, außer 9060)",Einzelgruppe,Z9000
E9050_000,Absperreinrichtungen,Einzelgruppe,Z9000
E9050_001,Absperrketten,Einzelgruppe,Z9000
E9050_002,"Einzäunungen, Einfriedigungen (DIN 276 5.1.)",Einzelgruppe,Z9000
E9050_003,"Gitter, Absperr-",Einzelgruppe,Z9000
E9050_004,Zäune (außer Elektro-Weidezäune 4340),Einzelgruppe,Z9000
E9060_000,"Baracken, Gewächshäuser, Maschinenhallen",Einzelgruppe,Z9000
E9060_001,Flugzeug-Hallen,Einzelgruppe,Z9000
E9060_002,Garagen,Einzelgruppe,Z9000
E9060_003,Hangars,Einzelgruppe,Z9000
E9060_004,Schuppen,Einzelgruppe,Z9000
E9070_000,Außenbeleuchtung,Einzelgruppe,Z9000
E9070_001,Flugsicherungs-Beleuchtung,Einzelgruppe,Z9000
E9090_000,"Anlagevermögen, sonstiges (außer 9000-9080)",Einzelgruppe,Z9000
E9090_001,Unbewegliches Anlagevermögen (außer 9000-9080),Einzelgruppe,Z9000
E9100_000,Abstelltische (auf Rollen),Einzelgruppe,Z9100
E9100_001,Arbeitstische,Einzelgruppe,Z9100
E9100_002,Beistelltische,Einzelgruppe,Z9100
E9100_003,Besprechungstische,Einzelgruppe,Z9100
E9100_004,Maschinentische,Einzelgruppe,Z9100
E9100_005,Rolltische,Einzelgruppe,Z9100
E9100_006,"Tische, allgemein",Einzelgruppe,Z9100
E9100_007,Zeichentische,Einzelgruppe,Z9100
E9110_000,Büro-Maschinentische,Einzelgruppe,Z9100
E9110_001,Schreibmaschinentische,Einzelgruppe,Z9100
E9110_002,Schreibtische,Einzelgruppe,Z9100
E9120_000,Arbeitsstühle,Einzelgruppe,Z9100
E9120_001,Armlehnen für Arbeitsstühle,Einzelgruppe,Z9100
E9120_002,Bänke,Einzelgruppe,Z9100
E9120_003,Drehsessel (auch Untergestell),Einzelgruppe,Z9100
E9120_004,Hocker,Einzelgruppe,Z9100
E9120_005,Schreibtischsessel,Einzelgruppe,Z9100
E9120_006,Sessel,Einzelgruppe,Z9100
E9120_007,"Sitzmöbel (Stühle, Bänke)",Einzelgruppe,Z9100
E9130_000,Aktenschränke,Einzelgruppe,Z9100
E9130_001,Betten und Liegemöbel (außer Krankenbetten 9300),Einzelgruppe,Z9100
E9130_002,Couchgarnituren,Einzelgruppe,Z9100
E9130_003,"Einbaurahmen (für Schränke), Einbaumöbel",Einzelgruppe,Z9100
E9130_004,Einbauschränke,Einzelgruppe,Z9100
E9130_005,Holzregale,Einzelgruppe,Z9100
E9130_006,Kleiderschränke,Einzelgruppe,Z9100
E9130_007,Kommoden,Einzelgruppe,Z9100
E9130_008,Raumsparbetten,Einzelgruppe,Z9100
E9130_009,Rollschränke,Einzelgruppe,Z9100
E9130_010,"Schrankuntersätze, -aufsätze",Einzelgruppe,Z9100
E9130_011,Schrankwände,Einzelgruppe,Z9100
E9130_012,Spinde,Einzelgruppe,Z9100
E9130_013,Stahlschränke,Einzelgruppe,Z9100
E9130_014,Unterschränke,Einzelgruppe,Z9100
E9140,"Schränke, Regale, Bibliothekseinrichtungen (außer Laborschränke 9480)",Einzelgruppe,Z9100
E9150_000,Aktenwagen,Einzelgruppe,Z9100
E9150_001,"Bücherborde, Bücherregale, Zeitschriftenauslagen",Einzelgruppe,Z9100
E9150_002,Fußbänke,Einzelgruppe,Z9100
E9150_003,Garderobeeinrichtungen,Einzelgruppe,Z9100
E9150_004,Garderobenständer,Einzelgruppe,Z9100
E9150_005,Huthaken,Einzelgruppe,Z9100
E9150_006,Kleiderhaken,Einzelgruppe,Z9100
E9150_007,Kleiderständer,Einzelgruppe,Z9100
E9150_008,Podien,Einzelgruppe,Z9100
E9150_009,Projektortische,Einzelgruppe,Z9100
E9150_010,Rollböcke,Einzelgruppe,Z9100
E9150_011,Spiegel (für Garderoberäume),Einzelgruppe,Z9100
E9150_012,Stehpulte,Einzelgruppe,Z9100
E9150_013,Stellwände,Einzelgruppe,Z9100
E9150_014,"Tritthocker (Elefantenfüße, Kik-Step)",Einzelgruppe,Z9100
E9150_015,Vitrinen,Einzelgruppe,Z9100
E9150_016,Wahlurnen,Einzelgruppe,Z9100
E9160,"Kleinmöbel, Aktenständer, Pulte",Einzelgruppe,Z9100
E9170_000,Bewegliche Leuchten und spezielle Beleuchtungskörper,Einzelgruppe,Z9100
E9170_001,Handlampen,Einzelgruppe,Z9100
E9170_002,Kronleuchter,Einzelgruppe,Z9100
E9170_003,Schreibtischlampen,Einzelgruppe,Z9100
E9170_004,Schwenklampen,Einzelgruppe,Z9100
E9170_005,Stehlampen,Einzelgruppe,Z9100
E9180_000,"Fahnen, Flaggen",Einzelgruppe,Z9100
E9180_001,"Kunstgegenstände, Bilder, sakrale Gegenstände",Einzelgruppe,Z9100
E9190_000,Abdeckplatten,Einzelgruppe,Z9100
E9190_001,Abfertigungsschalter,Einzelgruppe,Z9100
E9190_002,Bettzeug-Truhen,Einzelgruppe,Z9100
E9190_003,"Dekorations-Gegenstände, Raumdekoration",Einzelgruppe,Z9100
E9190_004,Einrichtungsgegenstände,Einzelgruppe,Z9100
E9190_005,Jalousetten,Einzelgruppe,Z9100
E9190_006,Konzepthalter,Einzelgruppe,Z9100
E9190_007,Rollwagen,Einzelgruppe,Z9100
E9190_008,Schallschluckhauben für Büromaschinen,Einzelgruppe,Z9100
E9190_009,Schlüsselkästen,Einzelgruppe,Z9100
E9190_010,Sonstiges allgemeines Mobiliar und Raumausstattung,Einzelgruppe,Z9100
E9190_011,"Teppiche, Felle",Einzelgruppe,Z9100
E9190_012,Umkleidekabinen,Einzelgruppe,Z9100
E9190_013,"Verdunkelungs-Rollos, -Vorhänge",Einzelgruppe,Z9100
E9190_014,Vorhänge,Einzelgruppe,Z9100
E9190_015,"Wahlkabinen, -urnen",Einzelgruppe,Z9100
E9200_000,Blindenschriftmaschinen,Einzelgruppe,Z9200
E9200_001,Kugelköpfe (Schreibmaschinen-),Einzelgruppe,Z9200
E9200_002,Schreibmaschinen,Einzelgruppe,Z9200
E9200_003,Stenographiemaschinen,Einzelgruppe,Z9200
E9210_000,Beschriftungsmaschinen (außer 2070 für Metall),Einzelgruppe,Z9200
E9210_001,Magnetbandschreibmaschinen (-schreibautomaten),Einzelgruppe,Z9200
E9210_002,Magnetkartenschreiber (-schreibautomaten),Einzelgruppe,Z9200
E9210_003,Prägemaschinen (Büro-),Einzelgruppe,Z9200
E9210_004,"Schreib- und Organisationsautomaten, Adressiermaschinen",Einzelgruppe,Z9200
E9210_005,Stanzmaschinen (Büro-),Einzelgruppe,Z9200
E9220_000,"Buchungsmaschinen, Registrierkassen, Frankiermaschinen",Einzelgruppe,Z9200
E9220_001,Quittungsmaschinen,Einzelgruppe,Z9200
E9220_002,Stempelmaschinen,Einzelgruppe,Z9200
E9230_000,Diktiergeräte,Einzelgruppe,Z9200
E9230_001,Taschendiktiergeräte,Einzelgruppe,Z9200
E9230_002,Wiedergabegeräte (Diktiergeräte),Einzelgruppe,Z9200
E9240_000,Hängeregistraturen,Einzelgruppe,Z9200
E9240_001,"Karteigeräte, Registraturen",Einzelgruppe,Z9200
E9240_002,"Karteikästen, -schränke, -tische",Einzelgruppe,Z9200
E9240_003,Karteischränke,Einzelgruppe,Z9200
E9240_004,Karteitische,Einzelgruppe,Z9200
E9240_005,Kompaktanlagen für Akten und Bücher,Einzelgruppe,Z9200
E9250_000,"Reißzeuge, Reißbretter",Einzelgruppe,Z9200
E9250_001,Zeichengeräte und -hilfsmittel,Einzelgruppe,Z9200
E9250_002,Zeichenmaschinen und -geräte (außer rechnergesteuert 7450),Einzelgruppe,Z9200
E9260_000,Büro-Kopiergeräte,Einzelgruppe,Z9200
E9260_001,"Kopiergeräte, Lichtpausmaschinen (außer Druckmaschinen und Hilfsgeräte 2250 und 2260)",Einzelgruppe,Z9200
E9260_002,Off-Set-Folienbelichtungsanlagen,Einzelgruppe,Z9200
E9260_003,"Umdrucker (Spirit-Carbon, Wachsmatrizen-)",Einzelgruppe,Z9200
E9260_004,Vervielfältigungsapparate,Einzelgruppe,Z9200
E9260_005,Xerographie-Kopiergeräte,Einzelgruppe,Z9200
E9280_000,Geldkassetten,Einzelgruppe,Z9200
E9280_001,"Tresore, spezielle Kassenausrüstung",Einzelgruppe,Z9200
E9290_000,"Aktentransportmittel, -koffer, -taschen",Einzelgruppe,Z9200
E9290_001,Aktenvernichter,Einzelgruppe,Z9200
E9290_002,Aufrollvorrichtungen für Zeichenpapier,Einzelgruppe,Z9200
E9290_003,Brieföffner,Einzelgruppe,Z9200
E9290_004,Büro- (Organisations-) Zubehör,Einzelgruppe,Z9200
E9290_005,Heftgeräte (Büro-),Einzelgruppe,Z9200
E9290_006,Jahresplaner,Einzelgruppe,Z9200
E9290_007,Kuvertiermaschinen,Einzelgruppe,Z9200
E9290_008,Paginiermaschinen,Einzelgruppe,Z9200
E9290_009,Papierkörbe,Einzelgruppe,Z9200
E9290_010,Postbearbeitungsmaschinen,Einzelgruppe,Z9200
E9290_011,Schreibmaschineneinzelwagen,Einzelgruppe,Z9200
E9290_012,Sonstige spezielle Büroeinrichtung,Einzelgruppe,Z9200
E9290_013,Stempel,Einzelgruppe,Z9200
E9300,Krankenbetten,Einzelgruppe,Z9300
E9310_000,"Krankentransportwagen, Tragen",Einzelgruppe,Z9300
E9310_001,Tragen (z.B. Kranken-),Einzelgruppe,Z9300
E9320,"Transportmittel für Medikamente, Speisen, Wäsche in Kliniken",Einzelgruppe,Z9300
E9330_000,Krankenstühle,Einzelgruppe,Z9300
E9330_001,Rollstühle (außer Behinderten-Fahrzeuge 2550),Einzelgruppe,Z9300
E9330_002,Spezialstühle für Kranke,Einzelgruppe,Z9300
E9340_000,Nachttische,Einzelgruppe,Z9300
E9340_001,"Spezialtische, Nachttische",Einzelgruppe,Z9300
E9350,"Medikamentenschränke, Apothekeneinrichtung",Einzelgruppe,Z9300
E9370_000,Dampfsterilisatoren,Einzelgruppe,Z9300
E9370_001,Sterilisations- und Desinfektionsanlagen,Einzelgruppe,Z9300
E9370_002,Sterilisatoren,Einzelgruppe,Z9300
E9390_000,"Klinikeinrichtung, allgemeine (außer 9300-9370)",Einzelgruppe,Z9300
E9390_001,Sonstige allgemeine Klinikeinrichtung,Einzelgruppe,Z9300
E9400,"Werktische, Hobelbänke",Einzelgruppe,Z9400
E9410,"Werkzeugschränke und -wagen, Montagekästen und -wagen",Einzelgruppe,Z9400
E9420_000,Baugerüste,Einzelgruppe,Z9400
E9420_001,Hebebühnen,Einzelgruppe,Z9400
E9420_002,"Lager-Gestelle, spezielle Materiallager-Einrichtungen",Einzelgruppe,Z9400
E9420_003,"Leitern, Gerüste, Gestelle, Montagevorrichtungen",Einzelgruppe,Z9400
E9420_004,"Stative (Werkstatt und Labor, außer 3220 und 5470)",Einzelgruppe,Z9400
E9420_005,"Streben, Stützen",Einzelgruppe,Z9400
E9430_000,Handwagen,Einzelgruppe,Z9400
E9430_001,Laborwagen,Einzelgruppe,Z9400
E9430_002,Schubkarren,Einzelgruppe,Z9400
E9430_003,"Transportkarren, Hebe- und Kippvorrichtungen",Einzelgruppe,Z9400
E9440_000,"Behälter, Wannen, Fässer",Einzelgruppe,Z9400
E9440_001,"Gebinde, Korbflaschen",Einzelgruppe,Z9400
E9440_002,Gefäße,Einzelgruppe,Z9400
E9440_003,Kanister,Einzelgruppe,Z9400
E9450_000,Fahrbare Experimentiertische,Einzelgruppe,Z9400
E9450_001,Gerätetische,Einzelgruppe,Z9400
E9450_002,Labortische und -aufbauten,Einzelgruppe,Z9400
E9450_003,Mikroskopiertische,Einzelgruppe,Z9400
E9450_004,Wägetische,Einzelgruppe,Z9400
E9460_000,"Absauganlagen, Laborabzüge (außer Isotopenabzüge 0320)",Einzelgruppe,Z9400
E9460_001,Luft- und Gasabsauganlagen,Einzelgruppe,Z9400
E9460_002,Saugdüsengeräte,Einzelgruppe,Z9400
E9470_000,"Entfettungsanlagen (Dampf-, Ultraschall-)",Einzelgruppe,Z9400
E9470_001,Flaschenspülgeräte,Einzelgruppe,Z9400
E9470_002,"Hochdruck-Reiniger, Heißwasser-Hochdruckreiniger",Einzelgruppe,Z9400
E9470_003,Laborspülen,Einzelgruppe,Z9400
E9470_004,Labor-Spülmaschinen und -Reinigungsgeräte,Einzelgruppe,Z9400
E9470_005,Pipettenspülgeräte,Einzelgruppe,Z9400
E9470_006,Reinigungsgeräte (Labor-),Einzelgruppe,Z9400
E9470_007,Teile-Reinigungsmaschinen,Einzelgruppe,Z9400
E9470_008,"Ultraschall-Reinigungsanlagen, -Bäder",Einzelgruppe,Z9400
E9470_009,Waschmaschinen für Laborglas,Einzelgruppe,Z9400
E9480,"Laborschränke, Chemikalien-Schränke",Einzelgruppe,Z9400
E9490_000,"Handwerkzeug, allgemein für Bearbeitung und Montage (außer Messgeräte und Maschinen)",Einzelgruppe,Z9400
E9490_001,Kabeltrommel,Einzelgruppe,Z9400
E9490_002,Laborausrüstung (außer 9400-9480),Einzelgruppe,Z9400
E9490_003,Laborcontainer,Einzelgruppe,Z9400
E9490_004,Schraubstöcke,Einzelgruppe,Z9400
E9490_005,"Sonstige Werkstatt- und Laborausrüstung, Werkzeuge",Einzelgruppe,Z9400
E9490_006,"Werkzeuge, Werkzeugsätze, Spezialwerkzeug (außer mit maschinellem Antrieb 2000-2390)",Einzelgruppe,Z9400
E9500_000,"Friteusen, Groß-",Einzelgruppe,Z9500
E9500_001,Herde,Einzelgruppe,Z9500
E9500_002,"Koch-, Back- und Bratanlagen",Einzelgruppe,Z9500
E9500_003,Mikrowellen-Herde,Einzelgruppe,Z9500
E9510_000,Arbeitswannen (Küchen-),Einzelgruppe,Z9500
E9510_001,"Dosenverschließmaschinen (Küche), Dosenöffner",Einzelgruppe,Z9500
E9510_002,"Elektrische Küchengeräte (außer 9500, 9530 und 9550)",Einzelgruppe,Z9500
E9510_003,Fleischwölfe,Einzelgruppe,Z9500
E9510_004,Küchenmaschinen und spezielle Küchengeräte,Einzelgruppe,Z9500
E9530_000,Geschirrspül- und -trockengeräte,Einzelgruppe,Z9500
E9530_001,Spülautomaten (Küchen-),Einzelgruppe,Z9500
E9530_002,Spültische (auch Unterbau),Einzelgruppe,Z9500
E9530_003,Trockner für Geschirr (Küchen-),Einzelgruppe,Z9500
E9540_000,Ladeneinrichtungen,Einzelgruppe,Z9500
E9540_001,Theken,Einzelgruppe,Z9500
E9540_002,Warenständer (Laden),Einzelgruppe,Z9500
E9550_000,Anrichten (Küchen-),Einzelgruppe,Z9500
E9550_001,"Büffeteinrichtungen, Getränkezubereitung, Kühlvitrinen",Einzelgruppe,Z9500
E9550_002,"Getränkespender, Automaten",Einzelgruppe,Z9500
E9550_003,Getränkewagen,Einzelgruppe,Z9500
E9550_004,Imbisswagen,Einzelgruppe,Z9500
E9550_005,Kaffeekannen,Einzelgruppe,Z9500
E9550_006,Kaffeemaschinen,Einzelgruppe,Z9500
E9550_007,Speisenwärmer,Einzelgruppe,Z9500
E9550_008,Transportbänder für Büffeteinrichtungen,Einzelgruppe,Z9500
E9560,"Verkaufsautomaten, Geldwechselautomaten",Einzelgruppe,Z9500
E9570,Servierwagen,Einzelgruppe,Z9500
E9580,Kühlräume und Vorratslager für Lebensmittel,Einzelgruppe,Z9500
E9590,Sonstige Küchen- und Kasino- Einrichtungen,Einzelgruppe,Z9500
E9600,Waschmaschinen und -automaten,Einzelgruppe,Z9600
E9610_000,"Wäscheschleudern, -zentrifugen",Einzelgruppe,Z9600
E9610_001,Wäschetrockengeräte,Einzelgruppe,Z9600
E9620_000,Bügelgeräte und -maschinen,Einzelgruppe,Z9600
E9620_001,Heißmangeln,Einzelgruppe,Z9600
E9630,Nähmaschinen (Haushalt-Nähmaschinen),Einzelgruppe,Z9600
E9640_000,"Arbeitskleidung, Dienstkleidung, Schutzkleidung",Einzelgruppe,Z9600
E9640_001,Schutzkleidung (außer Röntgen-Strahlenschutz 3280),Einzelgruppe,Z9600
E9640_002,Schutzmasken (außer Atemgeräte 9880),Einzelgruppe,Z9600
E9650_000,Kehrsaugmaschinen,Einzelgruppe,Z9600
E9650_001,"Raumpflegegeräte (Staubsauger, Bohnermaschinen)",Einzelgruppe,Z9600
E9650_002,Teppich-Shampooniergeräte,Einzelgruppe,Z9600
E9670_000,"Heißwasserspeicher, -Boiler (außer 9830)",Einzelgruppe,Z9600
E9670_001,"Warmwassererzeuger (Speicher, Durchlauferhitzer, Badeöfen)",Einzelgruppe,Z9600
E9680_000,"Badeeinrichtungen, -betriebsgeräte (außer spezielle medizinische Bäder 3960)",Einzelgruppe,Z9600
E9680_001,Einrichtungsgegenstände für sanitäre Räume und Geräte für Körperpflege,Einzelgruppe,Z9600
E9680_002,Haarschneidemaschinen,Einzelgruppe,Z9600
E9680_003,Händetrockner,Einzelgruppe,Z9600
E9680_004,"Handtuchhalter, -spender",Einzelgruppe,Z9600
E9680_005,Handtuchspender,Einzelgruppe,Z9600
E9680_006,Sanitäre Einrichtungsgegenstände,Einzelgruppe,Z9600
E9680_007,Sauna-Einrichtungen,Einzelgruppe,Z9600
E9690_000,Käfigreinigungsmaschinen,Einzelgruppe,Z9600
E9690_001,Sonstige Geräte für Wäscherei und Reinigung,Einzelgruppe,Z9600
E9690_002,Wäschekisten,Einzelgruppe,Z9600
E9700_000,"Filme (Lehrfilme, Information)",Einzelgruppe,Z9700
E9700_001,"Lehrmittel, Diapositive, Lehrfilme (außer 6700-6790)",Einzelgruppe,Z9700
E9700_002,"Schaubilder, Lehrtafeln",Einzelgruppe,Z9700
E9700_003,"Wandkarten, Landkarten",Einzelgruppe,Z9700
E9710_000,"Demonstrationsgeräte, Modelle",Einzelgruppe,Z9700
E9710_001,"Molekül-Modelle, -Modell-Baukästen",Einzelgruppe,Z9700
E9720_000,Elektrische Musikinstrumente,Einzelgruppe,Z9700
E9720_001,Metronome,Einzelgruppe,Z9700
E9720_002,Musikinstrumente und Zubehör,Einzelgruppe,Z9700
E9730_000,Büro-Tafeln,Einzelgruppe,Z9700
E9730_001,"Informationstafeln und -hilfsmittel, Wegweiser",Einzelgruppe,Z9700
E9730_002,Tafelstative,Einzelgruppe,Z9700
E9730_003,"Wandtafeln, Kartenständer, Projektionswände",Einzelgruppe,Z9700
E9740_000,Expeditions- und Reiseausrüstung,Einzelgruppe,Z9700
E9740_001,Holzkästen (für Expeditionen),Einzelgruppe,Z9700
E9740_002,Lagerausrüstungen (für Expeditionen),Einzelgruppe,Z9700
E9740_003,Metallkästen (für Expeditionen),Einzelgruppe,Z9700
E9740_004,Reiseausrüstungen,Einzelgruppe,Z9700
E9740_005,Überseekoffer,Einzelgruppe,Z9700
E9740_006,Zelte für Expeditionen,Einzelgruppe,Z9700
E9750_000,"Sportgeräte, Taucherausrüstungen",Einzelgruppe,Z9700
E9750_001,Tauchergeräte (außer Druckkammern 3970),Einzelgruppe,Z9700
E9760_000,Konstruktions- und Lehrbaukästen,Einzelgruppe,Z9700
E9760_001,Lehrbaukästen,Einzelgruppe,Z9700
E9780,Sammlungen,Einzelgruppe,Z9700
E9800_000,Niederspannungs-Installation (außer 2600-2690 und 9850),Einzelgruppe,Z9800
E9800_001,Stromversorgung und Niederspannungs-Installation,Einzelgruppe,Z9800
E9810_000,"Abwasseranlagen, -leitungen (außer 1550 und 1970)",Einzelgruppe,Z9800
E9810_001,Brunnenanlagen (außer Springbrunnen 9030),Einzelgruppe,Z9800
E9810_002,"Kläranlagen für Abwasser (außer Labor-, Modell- Kläranlagen 1550)",Einzelgruppe,Z9800
E9810_003,Wasserversorgung und -entsorgung (außer 1970),Einzelgruppe,Z9800
E9820_000,Fernheizung,Einzelgruppe,Z9800
E9820_001,Gasversorgung und Fernheizung (außer 1100 und 1920),Einzelgruppe,Z9800
E9830_000,Belüftungsanlagen,Einzelgruppe,Z9800
E9830_001,"Heizungs- und Klimaanlagen, Lüftung, Klimakammern, fest installiert (außer 2870, 8480 und 9940)",Einzelgruppe,Z9800
E9830_002,Klimaanlagen,Einzelgruppe,Z9800
E9830_003,Luftbefeuchter,Einzelgruppe,Z9800
E9830_004,Lufttrockner,Einzelgruppe,Z9800
E9830_005,Lüftungsanlagen,Einzelgruppe,Z9800
E9830_006,Raumheizkörper,Einzelgruppe,Z9800
E9830_007,Raumklimageräte,Einzelgruppe,Z9800
E9830_008,Ventilatoren,Einzelgruppe,Z9800
E9830_009,Zentralheizungsanlagen,Einzelgruppe,Z9800
E9840,Schutzräume und -ausrüstung,Einzelgruppe,Z9800
E9850_000,Notbeleuchtungsanlagen (außer 6010 und 6050),Einzelgruppe,Z9800
E9850_001,"Sicherheitsbeleuchtung, Anlagen",Einzelgruppe,Z9800
E9850_002,"Unterbrechungsfreie Stromversorgung (außer 2610, 6010 und 6050)",Einzelgruppe,Z9800
E9860_000,Brandmelder und -Anlagen,Einzelgruppe,Z9800
E9860_001,"Feuerschutz- und -meldeanlagen, Blitzableiteranlagen",Einzelgruppe,Z9800
E9860_002,Löschgeräte,Einzelgruppe,Z9800
E9860_003,Sprinkleranlagen (Feuerschutz),Einzelgruppe,Z9800
E9860_004,Türbrausen (Chemie-Labor),Einzelgruppe,Z9800
E9860_005,"Wärmemelder, Brandmelder (außer 8600)",Einzelgruppe,Z9800
E9870_000,Feuerlöschgeräte und Feuerwehrausrüstung,Einzelgruppe,Z9800
E9870_001,Trockenfeuerlöscher,Einzelgruppe,Z9800
E9880_000,"Atemgeräte, -masken (außer 3700)",Einzelgruppe,Z9800
E9880_001,Erste Hilfe-Geräte,Einzelgruppe,Z9800
E9880_002,"Gasspür-, Warngeräte (außer 152 Gasanalyse)",Einzelgruppe,Z9800
E9880_003,"Geräte für Erste Hilfe und Katastrophen-Einsatz, Selbstretter",Einzelgruppe,Z9800
E9880_004,"Sanitätsschränke, -kästen für erste Hilfe",Einzelgruppe,Z9800
E9880_005,"Selbstretter, Atemgeräte",Einzelgruppe,Z9800
E9880_006,Verbandskästen,Einzelgruppe,Z9800
E9880_007,Warngeräte (Gas- und Explosionsschutz),Einzelgruppe,Z9800
E9880_008,Werksärztlicher Dienst (Geräte),Einzelgruppe,Z9800
E9880_009,Wiederbelebungsgeräte (außer Narkose- und Beatmungsgeräte 3700),Einzelgruppe,Z9800
E9890_000,"Schutzeinrichtungen (außer 0300-0390, 3280 und 9840-9880)",Einzelgruppe,Z9800
E9890_001,Sonstige Versorgungsanlagen und Schutzeinrichtungen,Einzelgruppe,Z9800
E9890_002,"Tanküberwachungsgeräte (Leckschutz, Alarmgeber)",Einzelgruppe,Z9800
E9890_003,Überfüllungsschutz für Tankanlagen,Einzelgruppe,Z9800
E9890_004,Versorgungsanlagen (außer 6600-6690 und 9800-9830),Einzelgruppe,Z9800
E9900_000,Abdeckplanen,Einzelgruppe,Z9900
E9900_001,"Ausrüstung allgemein (für Grundstücke und Gebäude, außer 9000-9890)",Einzelgruppe,Z9900
E9900_002,Schneeräumgeräte (Handgeräte),Einzelgruppe,Z9900
E9900_003,Streugutbehälter,Einzelgruppe,Z9900
E9900_004,Zelte (außer Reise- und Expeditionszelte 9740),Einzelgruppe,Z9900
E9910_000,Insektarien,Einzelgruppe,Z9900
E9910_001,Stallanlagen,Einzelgruppe,Z9900
E9910_002,Stoffwechsel-Käfige,Einzelgruppe,Z9900
E9910_003,Tierkäfige (außer Versuchstierhaltung 3880),Einzelgruppe,Z9900
E9910_004,"Tierställe, Terrarien, Aquarien, Vogelkäfige  (außer Versuchstierhaltung 3880)",Einzelgruppe,Z9900
E9920_000,Fräsen (Garten-),Einzelgruppe,Z9900
E9920_001,"Gartengeräte, transportable Gewächshäuser",Einzelgruppe,Z9900
E9920_002,Großflächenmäher,Einzelgruppe,Z9900
E9920_003,Handspritzen (Garten),Einzelgruppe,Z9900
E9920_004,"Kehrmaschinen (Garten-, Rasen-)",Einzelgruppe,Z9900
E9920_005,"Pflanzbehälter, -kübel",Einzelgruppe,Z9900
